UserAttempt Posture Score TimeStamps MergeTimeStamps penX penY orAltitude orAzimuth orTwist pressure
aibin23 23 3 23.41670507599245 1670507599245 399 547 560 1070 0 0
aibin23 23 3 23.41670507599247 1670507599245 400 547 560 1070 0 0
aibin23 23 3 23.41670507599252 1670507599250 400 547 570 1060 0 0
aibin23 23 3 23.41670507599257 1670507599255 400 546 570 1060 0 0
aibin23 23 3 23.41670507599262 1670507599260 400 546 570 1040 0 0
aibin23 23 3 23.41670507599268 1670507599265 400 545 580 1010 0 0
aibin23 23 3 23.41670507599273 1670507599270 400 544 580 1000 0 0
aibin23 23 3 23.41670507599279 1670507599275 400 543 580 980 0 0
aibin23 23 3 23.41670507599290 1670507599290 400 543 580 960 0 0
aibin23 23 3 23.41670507599291 1670507599290 400 542 580 950 0 0
aibin23 23 3 23.41670507599295 1670507599295 399 542 580 950 0 0
aibin23 23 3 23.41670507599302 1670507599300 398 542 580 930 0 192
aibin23 23 3 23.41670507599307 1670507599305 398 542 580 930 0 192
aibin23 23 3 23.41670507599312 1670507599310 398 542 580 920 0 200
aibin23 23 3 23.41670507599318 1670507599315 398 542 580 920 0 200
aibin23 23 3 23.41670507599324 1670507599320 398 542 580 920 0 200
aibin23 23 3 23.41670507599329 1670507599325 398 542 580 900 0 200
aibin23 23 3 23.41670507599335 1670507599335 398 542 580 900 0 213
aibin23 23 3 23.41670507599340 1670507599340 398 542 580 900 0 232
aibin23 23 3 23.41670507599345 1670507599345 398 542 580 900 0 255
aibin23 23 3 23.41670507599352 1670507599350 399 544 580 900 0 287
aibin23 23 3 23.41670507599357 1670507599355 399 544 580 900 0 315
aibin23 23 3 23.41670507599362 1670507599360 400 545 580 900 0 339
aibin23 23 3 23.41670507599368 1670507599365 400 545 580 900 0 363
aibin23 23 3 23.41670507599374 1670507599370 401 545 580 900 0 383
aibin23 23 3 23.41670507599379 1670507599375 401 545 580 900 0 404
aibin23 23 3 23.41670507599385 1670507599385 402 545 580 900 0 420
aibin23 23 3 23.41670507599390 1670507599390 403 546 580 900 0 431
