UserAttempt Posture Score TimeStamps MergeTimeStamps penX penY orAltitude orAzimuth orTwist pressure
aibin2 5 1 1670518780567 1670518780565 81 610 650 900 0 0
aibin2 5 1 1670518780571 1670518780570 81 610 650 900 0 0
aibin2 5 1 1670518780576 1670518780575 83 617 630 880 0 0
aibin2 5 1 1670518780583 1670518780580 86 618 630 880 0 0
aibin2 5 1 1670518780588 1670518780585 87 619 630 880 0 0
aibin2 5 1 1670518780594 1670518780590 89 621 630 880 0 0
aibin2 5 1 1670518780599 1670518780595 92 623 630 880 0 0
aibin2 5 1 1670518780605 1670518780605 95 623 630 860 0 0
aibin2 5 1 1670518780610 1670518780610 97 625 630 860 0 0
aibin2 5 1 1670518780616 1670518780615 99 626 630 860 0 0
aibin2 5 1 1670518780621 1670518780620 101 626 630 840 0 0
aibin2 5 1 1670518780627 1670518780625 103 628 630 840 0 0
aibin2 5 1 1670518780633 1670518780630 105 630 630 840 0 0
aibin2 5 1 1670518780638 1670518780635 106 630 620 830 0 0
aibin2 5 1 1670518780643 1670518780640 106 633 620 830 0 0
aibin2 5 1 1670518780649 1670518780645 108 637 620 810 0 0
aibin2 5 1 1670518780655 1670518780655 108 640 620 810 0 0
aibin2 5 1 1670518780660 1670518780660 109 643 620 790 0 0
aibin2 5 1 1670518780666 1670518780665 109 646 610 790 0 0
aibin2 5 1 1670518780671 1670518780670 109 649 600 780 0 0
aibin2 5 1 1670518780677 1670518780675 110 651 600 780 0 0
aibin2 5 1 1670518780683 1670518780680 110 653 600 780 0 0
aibin2 5 1 1670518780688 1670518780685 110 653 600 760 0 0
aibin2 5 1 1670518780693 1670518780690 110 652 600 760 0 0
aibin2 5 1 1670518780699 1670518780695 110 654 600 760 0 0
aibin2 5 1 1670518780705 1670518780705 110 654 590 750 0 0
aibin2 5 1 1670518780710 1670518780710 111 653 590 750 0 0
aibin2 5 1 1670518780716 1670518780715 111 653 590 750 0 0
aibin2 5 1 1670518780721 1670518780720 112 653 580 750 0 0
aibin2 5 1 1670518780727 1670518780725 112 653 580 750 0 0
aibin2 5 1 1670518780733 1670518780730 112 655 580 750 0 0
aibin2 5 1 1670518780738 1670518780735 112 655 570 760 0 0
aibin2 5 1 1670518780743 1670518780740 112 656 570 760 0 0
aibin2 5 1 1670518780749 1670518780745 112 657 570 760 0 0
aibin2 5 1 1670518780755 1670518780755 112 658 570 760 0 0
aibin2 5 1 1670518780760 1670518780760 112 660 570 760 0 0
aibin2 5 1 1670518780766 1670518780765 112 662 570 760 0 0
aibin2 5 1 1670518780771 1670518780770 112 665 560 760 0 0
aibin2 5 1 1670518780777 1670518780775 112 669 560 760 0 0
aibin2 5 1 1670518780783 1670518780780 112 672 560 760 0 0
aibin2 5 1 1670518780788 1670518780785 112 675 560 760 0 0
aibin2 5 1 1670518780793 1670518780790 111 678 560 760 0 0
aibin2 5 1 1670518780799 1670518780795 111 680 560 760 0 0
aibin2 5 1 1670518780805 1670518780805 110 681 560 760 0 0
aibin2 5 1 1670518780810 1670518780810 110 681 550 770 0 0
aibin2 5 1 1670518780816 1670518780815 109 682 550 770 0 0
aibin2 5 1 1670518780821 1670518780820 108 682 550 770 0 0
aibin2 5 1 1670518780827 1670518780825 108 682 550 770 0 0
aibin2 5 1 1670518780833 1670518780830 107 683 550 770 0 0
aibin2 5 1 1670518780838 1670518780835 106 683 550 770 0 0
aibin2 5 1 1670518780843 1670518780840 105 684 550 770 0 0
aibin2 5 1 1670518780849 1670518780845 104 684 540 770 0 0
aibin2 5 1 1670518780855 1670518780855 102 685 540 770 0 0
aibin2 5 1 1670518780860 1670518780860 102 685 540 770 0 0
aibin2 5 1 1670518780866 1670518780865 100 686 540 770 0 0
aibin2 5 1 1670518780871 1670518780870 100 687 540 770 0 0
aibin2 5 1 1670518780877 1670518780875 100 688 540 770 0 0
aibin2 5 1 1670518780883 1670518780880 99 690 540 770 0 0
aibin2 5 1 1670518780888 1670518780885 99 692 540 770 0 0
aibin2 5 1 1670518780894 1670518780890 99 694 530 780 0 0
aibin2 5 1 1670518780899 1670518780895 98 697 530 780 0 0
aibin2 5 1 1670518780905 1670518780905 98 699 540 770 0 0
aibin2 5 1 1670518780910 1670518780910 97 698 540 760 0 0
aibin2 5 1 1670518780916 1670518780915 97 699 540 760 0 0
aibin2 5 1 1670518780921 1670518780920 97 698 540 760 0 0
aibin2 5 1 1670518780927 1670518780925 96 698 540 740 0 0
aibin2 5 1 1670518780933 1670518780930 95 695 540 740 0 0
aibin2 5 1 1670518780938 1670518780935 94 692 540 740 0 0
aibin2 5 1 1670518780943 1670518780940 92 690 540 760 0 0
aibin2 5 1 1670518780949 1670518780945 89 687 530 760 0 0
aibin2 5 1 1670518780955 1670518780955 87 685 530 760 0 0
aibin2 5 1 1670518780960 1670518780960 85 683 520 770 0 0
aibin2 5 1 1670518780966 1670518780965 83 681 510 770 0 0
aibin2 5 1 1670518780971 1670518780970 82 680 500 780 0 0
aibin2 5 1 1670518780977 1670518780975 81 678 500 780 0 0
aibin2 5 1 1670518780983 1670518780980 79 678 490 780 0 0
aibin2 5 1 1670518780988 1670518780985 78 676 490 780 0 0
aibin2 5 1 1670518780994 1670518780990 78 673 490 780 0 0
aibin2 5 1 1670518781000 1670518781000 77 672 490 780 0 0
aibin2 5 1 1670518781005 1670518781005 75 671 490 780 0 0
aibin2 5 1 1670518781010 1670518781010 75 671 490 780 0 0
aibin2 5 1 1670518781016 1670518781015 76 671 480 790 0 0
aibin2 5 1 1670518781022 1670518781020 76 672 480 790 0 0
aibin2 5 1 1670518781027 1670518781025 76 671 480 790 0 0
aibin2 5 1 1670518781033 1670518781030 75 671 490 800 0 0
aibin2 5 1 1670518781038 1670518781035 75 671 490 800 0 0
aibin2 5 1 1670518781043 1670518781040 75 671 490 800 0 0
aibin2 5 1 1670518781050 1670518781050 75 671 490 800 0 0
aibin2 5 1 1670518781055 1670518781055 75 671 490 800 0 0
aibin2 5 1 1670518781060 1670518781060 74 671 490 800 0 0
aibin2 5 1 1670518781066 1670518781065 74 671 490 800 0 0
aibin2 5 1 1670518781071 1670518781070 73 670 490 800 0 0
aibin2 5 1 1670518781077 1670518781075 73 668 490 800 0 0
aibin2 5 1 1670518781083 1670518781080 72 664 500 800 0 0
aibin2 5 1 1670518781088 1670518781085 71 659 500 800 0 0
aibin2 5 1 1670518781093 1670518781090 69 653 500 800 0 0
aibin2 5 1 1670518781099 1670518781095 67 646 500 820 0 0
aibin2 5 1 1670518781105 1670518781105 64 641 500 820 0 0
aibin2 5 1 1670518781111 1670518781110 62 636 500 830 0 0
aibin2 5 1 1670518781116 1670518781115 59 631 510 830 0 0
aibin2 5 1 1670518781121 1670518781120 57 627 510 840 0 0
aibin2 5 1 1670518781127 1670518781125 55 624 510 840 0 0
aibin2 5 1 1670518781133 1670518781130 53 621 510 850 0 0
aibin2 5 1 1670518781138 1670518781135 52 619 510 860 0 0
aibin2 5 1 1670518781143 1670518781140 52 617 510 860 0 0
aibin2 5 1 1670518781149 1670518781145 52 617 510 880 0 0
aibin2 5 1 1670518781155 1670518781155 50 614 510 880 0 0
aibin2 5 1 1670518781160 1670518781160 49 612 510 880 0 0
aibin2 5 1 1670518781166 1670518781165 48 611 510 890 0 0
aibin2 5 1 1670518781171 1670518781170 48 609 510 890 0 0
aibin2 5 1 1670518781177 1670518781175 47 608 510 900 0 0
aibin2 5 1 1670518781183 1670518781180 47 606 510 900 0 0
aibin2 5 1 1670518781189 1670518781185 45 603 520 900 0 0
aibin2 5 1 1670518781193 1670518781190 44 601 520 900 0 0
aibin2 5 1 1670518781199 1670518781195 44 597 520 900 0 0
aibin2 5 1 1670518781205 1670518781205 43 594 520 910 0 0
aibin2 5 1 1670518781210 1670518781210 43 590 520 910 0 0
aibin2 5 1 1670518781216 1670518781215 43 586 520 930 0 0
aibin2 5 1 1670518781222 1670518781220 43 581 520 930 0 0
aibin2 5 1 1670518781227 1670518781225 43 576 520 940 0 0
aibin2 5 1 1670518781233 1670518781230 43 572 520 950 0 0
aibin2 5 1 1670518781238 1670518781235 42 568 520 960 0 0
aibin2 5 1 1670518781243 1670518781240 42 564 520 960 0 0
aibin2 5 1 1670518781249 1670518781245 42 561 520 980 0 0
aibin2 5 1 1670518781255 1670518781255 42 559 520 980 0 0
aibin2 5 1 1670518781260 1670518781260 43 558 520 990 0 0
aibin2 5 1 1670518781266 1670518781265 43 558 520 990 0 0
aibin2 5 1 1670518781271 1670518781270 44 559 530 1010 0 0
aibin2 5 1 1670518781277 1670518781275 44 557 530 1010 0 0
aibin2 5 1 1670518781283 1670518781280 45 556 530 1010 0 0
